Cell line	TCGA classification	Tissue	Tissue sub-type	IC50	AUC
HCC1500	BRCA	breast	breast	8.15	0.993
DU-145	PRAD	urogenital_system	prostate	8.19	0.99
NCI-H1755	LUAD	lung	lung_NSCLC_adenocarcinoma	8.29	0.989
EW-13	UNCLASSIFIED	bone	ewings_sarcoma	8.42	0.991
SK-MM-2	MM	blood	myeloma	8.48	0.993
NCI-H69	SCLC	lung	lung_small_cell_carcinoma	8.54	0.991
COLO-824	BRCA	breast	breast	8.63	0.994
MN-60	UNCLASSIFIED	blood	B_cell_leukemia	8.67	0.994
NCI-H2141	SCLC	lung	lung_small_cell_carcinoma	9.54	0.996
EB-3	UNCLASSIFIED	blood	Burkitt_lymphoma	9.56	0.99
SCLC-21H	UNCLASSIFIED	lung	lung_small_cell_carcinoma	9.67	0.993
NCI-H650	LUAD	lung	lung_NSCLC_adenocarcinoma	9.76	0.992
NCI-H2081	SCLC	lung	lung_small_cell_carcinoma	10.4	0.994
NCI-H1092	SCLC	lung	lung_small_cell_carcinoma	10.9	0.996
NCI-H1304	SCLC	lung	lung_small_cell_carcinoma	10.9	0.994
OACM5-1	ESCA	aero_digestive_tract	oesophagus	11	0.993
NCI-H2135	UNCLASSIFIED	lung	lung_NSCLC_not_specified	11	0.997
NCI-H2172	UNCLASSIFIED	lung	lung_NSCLC_not_specified	11.4	0.985
LB771-HNC	HNSC	aero_digestive_tract	head_and_neck	11.5	0.989
NB12	NB	nervous_system	neuroblastoma	11.6	0.986
NCI-H1836	SCLC	lung	lung_small_cell_carcinoma	11.6	0.994
NCI-H2052	MESO	lung	mesothelioma	12.5	0.989
SCH	UNCLASSIFIED	digestive_system	stomach	12.6	0.994
CTB-1	DLBC	blood	B_cell_lymphoma	12.7	0.986
LU-65	UNCLASSIFIED	lung	lung_NSCLC_large_cell	13.3	0.992
LU-139	SCLC	lung	lung_small_cell_carcinoma	13.4	0.989
HCC202	BRCA	breast	breast	13.6	0.985
YAPC	PAAD	pancreas	pancreas	13.6	0.99
HCC2218	BRCA	breast	breast	14.9	0.991
G-292-Clone-A141B1	UNCLASSIFIED	bone	osteosarcoma	15.2	0.98
HuO-3N1	UNCLASSIFIED	bone	osteosarcoma	15.4	0.989
T47D	BRCA	breast	breast	15.4	0.982
COR-L88	SCLC	lung	lung_small_cell_carcinoma	15.8	0.993
LU-165	SCLC	lung	lung_small_cell_carcinoma	16	0.995
NCI-H345	SCLC	lung	lung_small_cell_carcinoma	16.3	0.996
NCI-H1993	LUAD	lung	lung_NSCLC_adenocarcinoma	16.9	0.99
NCI-H513	MESO	lung	mesothelioma	17.4	0.992
DMS-79	SCLC	lung	lung_small_cell_carcinoma	17.6	0.994
ROS-50	UNCLASSIFIED	blood	B_cell_leukemia	18.3	0.992
BT-483	BRCA	breast	breast	26.3	0.976
