Cell line	TCGA classification	Tissue	Tissue sub-type	IC50	AUC
A3-KAW	DLBC	blood	B_cell_lymphoma	0.073	0.993
NCI-H2081	SCLC	lung	lung_small_cell_carcinoma	0.0739	0.965
NCI-H2722	MESO	lung	mesothelioma	0.0767	0.955
TT	THCA	thyroid	thyroid	0.0813	0.94
EW-13	UNCLASSIFIED	bone	ewings_sarcoma	0.0833	0.965
NCI-H835	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	0.0837	0.98
SNU-1	STAD	digestive_system	stomach	0.087	0.973
JVM-2	CLL	blood	lymphoid_neoplasm_other	0.0883	0.957
EW-24	UNCLASSIFIED	bone	ewings_sarcoma	0.0898	0.987
HCC1500	BRCA	breast	breast	0.0909	0.974
Raji	UNCLASSIFIED	blood	Burkitt_lymphoma	0.0937	0.983
OPM-2	MM	blood	myeloma	0.095	0.994
LP-1	MM	blood	myeloma	0.0953	0.992
THP-1	LAML	blood	acute_myeloid_leukaemia	0.0953	0.987
NCI-H630	COREAD	digestive_system	large_intestine	0.101	0.972
OVCA420	OV	urogenital_system	ovary	0.103	0.954
Daudi	UNCLASSIFIED	blood	Burkitt_lymphoma	0.105	0.99
HAL-01	ALL	blood	lymphoblastic_leukemia	0.106	0.989
GDM-1	LAML	blood	acute_myeloid_leukaemia	0.108	0.984
RC-K8	DLBC	blood	B_cell_lymphoma	0.108	0.991
MFE-280	UCEC	urogenital_system	endometrium	0.11	0.961
HCC1569	BRCA	breast	breast	0.114	0.957
HCC1419	BRCA	breast	breast	0.114	0.95
MCC13	UNCLASSIFIED	skin	Merkel_cell_carcinoma	0.114	0.99
KM-H2	UNCLASSIFIED	blood	Hodgkin_lymphoma	0.117	0.993
COLO-320-HSR	COREAD	digestive_system	large_intestine	0.117	0.992
RF-48	STAD	digestive_system	stomach	0.117	0.973
HCC2218	BRCA	breast	breast	0.117	0.963
OV-17R	OV	urogenital_system	ovary	0.118	0.953
SW948	COREAD	digestive_system	large_intestine	0.12	0.949
IM-9	MM	blood	myeloma	0.121	0.992
UDSCC2	UNCLASSIFIED	aero_digestive_tract	head_and_neck	0.125	0.954
HCT-15	COREAD	digestive_system	large_intestine	0.126	0.978
CCK-81	COREAD	digestive_system	large_intestine	0.13	0.988
EB2	UNCLASSIFIED	blood	Burkitt_lymphoma	0.132	0.99
NCI-H1436	SCLC	lung	lung_small_cell_carcinoma	0.134	0.974
NB(TU)1-10	NB	nervous_system	neuroblastoma	0.135	0.993
SK-MEL-1	SKCM	skin	melanoma	0.139	0.993
SUP-T1	ALL	blood	lymphoblastic_T_cell_leukaemia	0.14	0.99
ARH-77	MM	blood	myeloma	0.141	0.987
L-428	UNCLASSIFIED	blood	Hodgkin_lymphoma	0.142	0.993
ME-1	LAML	blood	acute_myeloid_leukaemia	0.146	0.981
NCI-H1092	SCLC	lung	lung_small_cell_carcinoma	0.161	0.986
SNU-61	COREAD	digestive_system	large_intestine	0.163	0.967
NCI-H2172	UNCLASSIFIED	lung	lung_NSCLC_not_specified	0.176	0.967
OACM5-1	ESCA	aero_digestive_tract	oesophagus	0.177	0.981
CL-11	COREAD	digestive_system	large_intestine	0.183	0.98
NCI-H2135	UNCLASSIFIED	lung	lung_NSCLC_not_specified	0.187	0.99
CADO-ES1	UNCLASSIFIED	bone	ewings_sarcoma	0.191	0.987
NCI-H1838	LUAD	lung	lung_NSCLC_adenocarcinoma	0.194	0.977
CHP-126	NB	nervous_system	neuroblastoma	0.199	0.988
DMS-79	SCLC	lung	lung_small_cell_carcinoma	0.203	0.98
NCI-H345	SCLC	lung	lung_small_cell_carcinoma	0.206	0.986
SK-MM-2	MM	blood	myeloma	0.206	0.987
MN-60	UNCLASSIFIED	blood	B_cell_leukemia	0.221	0.988
LC4-1	ALL	blood	lymphoblastic_leukemia	0.221	0.985
SNU-449	LIHC	digestive_system	liver	0.236	0.986
HCC202	BRCA	breast	breast	0.24	0.97
Caov-4	OV	urogenital_system	ovary	0.245	0.968
NCI-H1304	SCLC	lung	lung_small_cell_carcinoma	0.248	0.987
DMS-53	SCLC	lung	lung_small_cell_carcinoma	0.256	0.988
EB-3	UNCLASSIFIED	blood	Burkitt_lymphoma	0.256	0.984
RCC-FG2	KIRC	kidney	kidney	0.259	0.978
NCI-H716	COREAD	digestive_system	large_intestine	0.314	0.982
LU-165	SCLC	lung	lung_small_cell_carcinoma	0.315	0.988
NCI-H322M	LUAD	lung	lung_NSCLC_adenocarcinoma	0.348	0.984
LU-65	UNCLASSIFIED	lung	lung_NSCLC_large_cell	0.366	0.987
OVKATE	OV	urogenital_system	ovary	0.373	0.965
NCI-H1993	LUAD	lung	lung_NSCLC_adenocarcinoma	0.403	0.982
ROS-50	UNCLASSIFIED	blood	B_cell_leukemia	0.415	0.985
RCC10RGB	KIRC	kidney	kidney	1.16	0.972
BT-483	BRCA	breast	breast	1.42	0.977
