Cell line	TCGA classification	Tissue	Tissue sub-type	IC50	AUC
BT-549	BRCA	breast	breast	72	0.945
KASUMI-1	LAML	blood	acute_myeloid_leukaemia	72.1	0.977
NCI-H446	SCLC	lung	lung_small_cell_carcinoma	72.4	0.97
OPM-2	MM	blood	myeloma	72.9	0.993
MFE-280	UCEC	urogenital_system	endometrium	74.8	0.956
EFM-192A	BRCA	breast	breast	76.2	0.968
NCI-H2818	MESO	lung	mesothelioma	76.6	0.976
LS-123	COREAD	digestive_system	large_intestine	77	0.952
COR-L321	UNCLASSIFIED	lung	lung_other	77.8	0.978
NCI-H1770	UNCLASSIFIED	lung	lung_NSCLC_not_specified	78.1	0.989
Hs-766T	PAAD	pancreas	pancreas	78.2	0.953
EJM	MM	blood	lymphoid_neoplasm_other	78.4	0.992
LS-513	COREAD	digestive_system	large_intestine	78.9	0.975
NCI-H520	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	78.9	0.976
MFM-223	BRCA	breast	breast	79.2	0.979
COLO-824	BRCA	breast	breast	79.3	0.977
NCI-H835	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	80	0.983
SCC-25	HNSC	aero_digestive_tract	head_and_neck	80.2	0.969
EFO-27	UNCLASSIFIED	urogenital_system	ovary	80.4	0.96
LP-1	MM	blood	myeloma	81.1	0.993
YT	ALL	blood	lymphoid_neoplasm_other	81.3	0.992
NCI-H2172	UNCLASSIFIED	lung	lung_NSCLC_not_specified	81.4	0.952
LCLC-103H	UNCLASSIFIED	lung	lung_NSCLC_large_cell	84.6	0.988
IST-SL1	SCLC	lung	lung_small_cell_carcinoma	85	0.978
ST486	UNCLASSIFIED	blood	Burkitt_lymphoma	85.4	0.989
NB12	NB	nervous_system	neuroblastoma	86	0.955
KNS-62	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	87.2	0.948
PF-382	ALL	blood	lymphoblastic_T_cell_leukaemia	88.6	0.991
KATOIII	STAD	digestive_system	stomach	88.8	0.987
HCC-56	COREAD	digestive_system	large_intestine	89.8	0.979
RCC10RGB	KIRC	kidney	kidney	90	0.912
CL-34	COREAD	digestive_system	large_intestine	93.2	0.973
UACC-257	SKCM	skin	melanoma	95.5	0.965
NCI-H1838	LUAD	lung	lung_NSCLC_adenocarcinoma	97.3	0.967
LU-165	SCLC	lung	lung_small_cell_carcinoma	98.6	0.974
BE2-M17	NB	nervous_system	neuroblastoma	99.1	0.981
NB(TU)1-10	NB	nervous_system	neuroblastoma	102	0.993
MRK-nu-1	BRCA	breast	breast	102	0.989
HT	DLBC	blood	B_cell_lymphoma	103	0.989
NCI-H187	SCLC	lung	lung_small_cell_carcinoma	103	0.977
UACC-893	BRCA	breast	breast	104	0.961
KARPAS-422	DLBC	blood	B_cell_lymphoma	104	0.985
SK-MEL-1	SKCM	skin	melanoma	105	0.993
RC-K8	DLBC	blood	B_cell_lymphoma	106	0.993
RL	DLBC	blood	B_cell_lymphoma	107	0.989
KYSE-520	ESCA	aero_digestive_tract	oesophagus	107	0.961
SW1417	COREAD	digestive_system	large_intestine	108	0.973
HCC2218	BRCA	breast	breast	110	0.967
SW403	UNCLASSIFIED	digestive_system	large_intestine	112	0.966
NCI-H720	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	113	0.99
TE-12	ESCA	aero_digestive_tract	oesophagus	113	0.97
ALL-PO	ALL	blood	lymphoblastic_leukemia	115	0.981
NCI-H1435	LUAD	lung	lung_NSCLC_adenocarcinoma	116	0.992
EB-3	UNCLASSIFIED	blood	Burkitt_lymphoma	117	0.975
DSH1	BLCA	urogenital_system	bladder	118	0.988
NCI-H2029	SCLC	lung	lung_small_cell_carcinoma	119	0.992
NCI-H647	UNCLASSIFIED	lung	lung_NSCLC_not_specified	121	0.983
LU-65	UNCLASSIFIED	lung	lung_NSCLC_large_cell	121	0.974
HT-1376	BLCA	urogenital_system	bladder	122	0.974
NCI-H1304	SCLC	lung	lung_small_cell_carcinoma	123	0.981
LAMA-84	LCML	blood	chronic_myeloid_leukaemia	125	0.985
NCI-H345	SCLC	lung	lung_small_cell_carcinoma	125	0.982
U-698-M	UNCLASSIFIED	blood	B_cell_leukemia	126	0.986
KYAE-1	ESCA	aero_digestive_tract	oesophagus	130	0.98
LN-405	GBM	nervous_system	glioma	132	0.971
MDA-MB-361	BRCA	breast	breast	133	0.988
KLE	UCEC	urogenital_system	endometrium	134	0.954
ZR-75-30	BRCA	breast	breast	137	0.954
COLO-678	COREAD	digestive_system	large_intestine	137	0.97
KP-N-YN	NB	nervous_system	neuroblastoma	140	0.982
NCI-H2444	UNCLASSIFIED	lung	lung_NSCLC_not_specified	141	0.98
HDQ-P1	BRCA	breast	breast	141	0.976
QGP-1	UNCLASSIFIED	pancreas	pancreas	141	0.95
ACHN	KIRC	kidney	kidney	144	0.98
NCI-H508	COREAD	digestive_system	large_intestine	146	0.946
SNU-C1	COREAD	digestive_system	large_intestine	146	0.961
NCI-H2141	SCLC	lung	lung_small_cell_carcinoma	148	0.99
HCC2157	BRCA	breast	breast	153	0.986
NCI-H2135	UNCLASSIFIED	lung	lung_NSCLC_not_specified	155	0.99
HCC1500	BRCA	breast	breast	156	0.987
PL-21	LAML	blood	acute_myeloid_leukaemia	160	0.98
RF-48	STAD	digestive_system	stomach	163	0.983
NCI-H1436	SCLC	lung	lung_small_cell_carcinoma	167	0.982
BEN	UNCLASSIFIED	lung	lung_NSCLC_not_specified	167	0.982
TE-15	ESCA	aero_digestive_tract	oesophagus	169	0.983
SK-MEL-31	SKCM	skin	melanoma	187	0.977
OACM5-1	ESCA	aero_digestive_tract	oesophagus	188	0.985
SW837	COREAD	digestive_system	large_intestine	192	0.975
ME-1	LAML	blood	acute_myeloid_leukaemia	193	0.988
NCI-H2081	SCLC	lung	lung_small_cell_carcinoma	198	0.988
NCI-H1836	SCLC	lung	lung_small_cell_carcinoma	199	0.986
HCC1419	BRCA	breast	breast	206	0.971
SW1463	COREAD	digestive_system	large_intestine	208	0.955
EKVX	LUAD	lung	lung_NSCLC_adenocarcinoma	209	0.93
RCM-1	COREAD	digestive_system	large_intestine	209	0.981
NCI-H716	COREAD	digestive_system	large_intestine	210	0.979
TE-6	ESCA	aero_digestive_tract	oesophagus	213	0.984
LU-139	SCLC	lung	lung_small_cell_carcinoma	235	0.98
SNU-61	COREAD	digestive_system	large_intestine	239	0.979
COR-L88	SCLC	lung	lung_small_cell_carcinoma	241	0.985
SW1116	COREAD	digestive_system	large_intestine	245	0.976
CAMA-1	BRCA	breast	breast	246	0.982
ROS-50	UNCLASSIFIED	blood	B_cell_leukemia	263	0.982
SNU-1040	COREAD	digestive_system	large_intestine	263	0.979
SNU-81	COREAD	digestive_system	large_intestine	292	0.98
ESO51	ESCA	aero_digestive_tract	oesophagus	297	0.978
NCI-H322M	LUAD	lung	lung_NSCLC_adenocarcinoma	300	0.985
U-266	MM	blood	myeloma	311	0.981
T47D	BRCA	breast	breast	339	0.974
SW948	COREAD	digestive_system	large_intestine	419	0.98
NCI-H727	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	451	0.973
COR-L32	SCLC	lung	lung_small_cell_carcinoma	574	0.96
