Cell line	TCGA classification	Tissue	Tissue sub-type	IC50	AUC
NCI-H2444	UNCLASSIFIED	lung	lung_NSCLC_not_specified	137	0.988
MFE-280	UCEC	urogenital_system	endometrium	137	0.983
RVH-421	SKCM	skin	melanoma	139	0.979
RCM-1	COREAD	digestive_system	large_intestine	140	0.985
NCI-H2172	UNCLASSIFIED	lung	lung_NSCLC_not_specified	141	0.979
OV-17R	OV	urogenital_system	ovary	141	0.977
NCI-H1623	LUAD	lung	lung_NSCLC_adenocarcinoma	143	0.985
UACC-893	BRCA	breast	breast	144	0.981
BB49-HNC	HNSC	aero_digestive_tract	head_and_neck	145	0.977
LU-65	UNCLASSIFIED	lung	lung_NSCLC_large_cell	147	0.987
HCC1569	BRCA	breast	breast	148	0.981
PC-3_[JPC-3]	LUAD	lung	lung_NSCLC_adenocarcinoma	149	0.982
NCI-H513	MESO	lung	mesothelioma	153	0.986
JHOS-3	OV	urogenital_system	ovary	156	0.984
EN	UCEC	urogenital_system	endometrium	157	0.984
NCI-H1838	LUAD	lung	lung_NSCLC_adenocarcinoma	160	0.987
OVCA420	OV	urogenital_system	ovary	161	0.982
KINGS-1	LGG	nervous_system	glioma	168	0.981
MKN7	STAD	digestive_system	stomach	170	0.982
SNB75	GBM	nervous_system	glioma	172	0.977
SK-MEL-31	SKCM	skin	melanoma	173	0.985
CHSA0011	UNCLASSIFIED	bone	chondrosarcoma	176	0.98
SKG-IIIa	CESC	urogenital_system	cervix	181	0.983
EKVX	LUAD	lung	lung_NSCLC_adenocarcinoma	182	0.945
SH-4	SKCM	skin	melanoma	182	0.975
MDA-MB-415	BRCA	breast	breast	185	0.983
NCI-H441	LUAD	lung	lung_NSCLC_adenocarcinoma	186	0.98
EFO-21	OV	urogenital_system	ovary	189	0.98
JHOS-4	OV	urogenital_system	ovary	190	0.98
NCI-N87	STAD	digestive_system	stomach	193	0.98
DK-MG	GBM	nervous_system	glioma	198	0.979
SCC90	HNSC	aero_digestive_tract	head_and_neck	198	0.981
Saos-2	UNCLASSIFIED	bone	osteosarcoma	204	0.981
SNU-C1	COREAD	digestive_system	large_intestine	209	0.98
HCC1419	BRCA	breast	breast	210	0.982
Caov-4	OV	urogenital_system	ovary	214	0.981
D-502MG	LGG	nervous_system	glioma	223	0.978
KLE	UCEC	urogenital_system	endometrium	226	0.978
SW948	COREAD	digestive_system	large_intestine	231	0.981
SW684	UNCLASSIFIED	soft_tissue	fibrosarcoma	261	0.982
ZR-75-30	BRCA	breast	breast	346	0.983
OVKATE	OV	urogenital_system	ovary	373	0.979
RCC10RGB	KIRC	kidney	kidney	376	0.968
BT-483	BRCA	breast	breast	628	0.978
